Pre: AnchorPointSelector
Pre: PointTracker
Pre: EyeExtractor
Gaze: GazeTracker
Post: FrogGame
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:30
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:31
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:32
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:33
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:34
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
0,0,16:04:35
